ISS.UTCGregorian,ISS.UTCModJulian,ISS.ElapsedSecs,ISS.ICRF.X,ISS.ICRF.Y,ISS.ICRF.Z,Earth.ICRF.X,Earth.ICRF.Y,Earth.ICRF.Z,Sun.ICRF.X,Sun.ICRF.Y,Sun.ICRF.Z,SolarSystemBarycenter.ICRF.X,SolarSystemBarycenter.ICRF.Y,SolarSystemBarycenter.ICRF.Z
13 Sep 2024 03:03:18.013,30566.62729181313,30216.01265418576,147476895.3981035,-23438985.40653246,-10136505.06047673,147479022.3798001,-23443180.45432515,-10131585.64238376,-970192.7482122183,-620757.7246347032,-237958.1422427893,0,0,0
13 Sep 2024 03:04:49.827,30566.62835447618,30307.8267423436,147476853.6305443,-23437027.03934397,-10135623.50714883,147479429.8530301,-23440716.02795039,-10130517.38835271,-970191.7028250992,-620758.4208582118,-237958.4609048814,0,0,0
13 Sep 2024 03:06:21.651,30566.62941725328,30399.65068321908,147476839.1810884,-23435107.64632975,-10134687.45374648,147479837.3213434,-23438251.32986915,-10129449.01657342,-970190.6573249698,-620759.1171549745,-237958.7796005495,0,0,0
13 Sep 2024 03:07:53.481,30566.63048010111,30491.48073607357,147476856.5388292,-23433221.51992542,-10133695.51686366,147480244.7681276,-23435786.46048762,-10128380.57056893,-970189.6117543578,-620759.8134966306,-237959.0983168185,0,0,0
13 Sep 2024 03:09:25.311,30566.63154295498,30583.31131070154,147476909.8520734,-23431362.63009391,-10132646.93341622,147480652.1685723,-23433321.56986453,-10127312.11538515,-970188.5661769509,-620760.5098407827,-237959.4170342833,0,0,0
13 Sep 2024 03:10:57.139,30566.63260577488,30675.13894988224,147477002.8843951,-23429524.60931723,-10131541.5261449,147481059.5073446,-23430856.75078185,-10126243.69124024,-970187.520632118,-620761.2061612271,-237959.7357409485,0,0,0
13 Sep 2024 03:12:28.958,30566.63366849271,30766.95777046261,147477138.9705877,-23427700.91477091,-10130379.758672,147481466.758355,-23428392.16116461,-10125175.3665899,-970186.4751868546,-620761.9024133459,-237960.0544163901,0,0,0
13 Sep 2024 03:14:00.763,30566.63473105276,30858.76295892522,147477320.9821244,-23425884.83008241,-10129162.69150511,147481873.9002715,-23425927.93022012,-10124107.19744156,-970185.4298959672,-620762.598560635,-237960.3730439059,0,0,0
13 Sep 2024 03:15:32.551,30566.63579341268,30950.55085531203,147477551.2982572,-23424069.53849454,-10127891.96710851,147482280.9168874,-23423464.15619327,-10123039.22638137,-970184.38480106,-620763.2945753485,-237960.6916107908,0,0,0
13 Sep 2024 03:17:04.317,30566.63685552594,31042.31744102435,147477831.7776808,-23422248.2275988,-10126569.81195926,147482687.7904133,-23421000.9469568,-10121971.50016885,-970183.3399479687,-620763.9904270172,-237961.0101031028,0,0,0
13 Sep 2024 03:18:36.059,30566.63791735213,31134.05922426609,147478163.7401415,-23420414.14660086,-10125199.00105243,147483094.505404,-23418538.39624412,-10120904.05943459,-970182.29537642,-620764.6860891618,-237961.3285087179,0,0,0
13 Sep 2024 03:20:07.773,30566.63897885705,31225.7732491591,147478547.9528264,-23418560.68008207,-10123782.82727782,147483501.0487967,-23416076.58340451,-10119836.93857404,-970181.2511200905,-620765.3815393597,-237961.6468173787,0,0,0
13 Sep 2024 03:21:39.459,30566.64004003136,31317.45870946907,147478984.6308974,-23416681.3868457,-10122325.03929109,147483907.4170626,-23413615.53008656,-10118770.14697118,-970180.2071880996,-620766.0767715089,-237961.9650262911,0,0,0
13 Sep 2024 03:23:11.115,30566.64110086832,31409.11502307281,147479473.4297549,-23414770.10698781,-10120829.82876755,147484313.6076669,-23411155.25192345,-10117703.6914025,-970179.1635871828,-620766.7717811987,-237962.2831334341,0,0,0
13 Sep 2024 03:24:42.742,30566.6421613602,31500.74152140878,147480013.4467434,-23412821.03468089,-10119301.79074216,147484719.6176937,-23408695.76686872,-10116637.57965028,-970178.1203248501,-620767.4665633477,-237962.6011364833,0,0,0
13 Sep 2024 03:26:14.340,30566.64322152747,31592.33997347765,147480603.2469276,-23410828.72585323,-10117745.83145177,147485125.4550274,-23406237.0274456,-10115571.79113475,-970177.0773810446,-620768.1611313932,-237962.9190415852,0,0,0
13 Sep 2024 03:27:45.912,30566.64428139439,31683.91247548861,147481240.8693222,-23408788.19782297,-10116167.14891528,147485531.1289981,-23403778.97739354,-10114506.30146868,-970176.0347318053,-620768.8555012085,-237963.2368560135,0,0,0
13 Sep 2024 03:29:17.463,30566.64534100984,31775.46325034928,147481923.8621031,-23406694.93927295,-10114571.14571047,147485936.6583514,-23401321.50336487,-10113441.06151927,-970174.9923291206,-620769.5497048311,-237963.5545944236,0,0,0
13 Sep 2024 03:30:48.995,30566.6464004056,31866.99504428543,147482649.2841043,-23404545.03625546,-10112963.43324332,147486342.055284,-23398864.53164893,-10112376.03933518,-970173.9501416981,-620770.2437630817,-237963.8722663466,0,0,0
13 Sep 2024 03:32:20.512,30566.64745963506,31958.51246933453,147483413.7610151,-23402335.13558421,-10111349.71407146,147486747.3402491,-23396407.93845034,-10111311.1812549,-970172.9081170559,-620770.9377109334,-237964.1898877919,0,0,0
13 Sep 2024 03:33:52.020,30566.6485187526,32050.02022460103,147484213.5090146,-23400062.51738585,-10109735.75213827,147487152.5340755,-23393951.59763511,-10110246.43260317,-970171.8662016392,-620771.6315840147,-237964.5074750669,0,0,0
13 Sep 2024 03:35:23.523,30566.64957780732,32141.52255279478,147485044.3696628,-23397725.13581345,-10108127.32142976,147487557.6555618,-23391495.39531885,-10109181.74401459,-970170.824347198,-620772.3254144974,-237964.825042896,0,0,0
13 Sep 2024 03:36:55.024,30566.6506368554,32233.02430640906,147485901.8630926,-23395321.6121886,-10106530.12623627,147487962.7261968,-23389039.20124727,-10108117.0590279,-970169.7824984491,-620773.0192391798,-237965.142608121,0,0,0
13 Sep 2024 03:38:26.530,30566.6516959445,32324.52960525407,147486781.2229443,-23392851.28212817,-10104949.7644091,147488367.764216,-23386582.90483221,-10107052.32970652,-970168.7406084239,-620773.7130893022,-237965.4601850417,0,0,0
13 Sep 2024 03:39:58.043,30566.65275512411,32416.04272315744,147487677.454405,-23390314.17850754,-10103391.65272336,147488772.7885279,-23384126.39134982,-10105987.50632118,-970167.6986285746,-620774.4069972672,-237965.7777884863,0,0,0
13 Sep 2024 03:41:29.567,30566.65381443788,32507.56743323291,147488585.3802832,-23387711.04754605,-10101860.98095631,147489177.8158165,-23381669.55951582,-10104922.54496826,-970166.6565158963,-620775.1009916849,-237966.0954315532,0,0,0
13 Sep 2024 03:43:01.108,30566.65487394044,32599.10845407285,147489499.7094569,-23385043.29837402,-10100362.63332198,147489582.8669407,-23379212.28266478,-10103857.39074218,-970165.6142165959,-620775.7951083407,-237966.4131306168,0,0,0
13 Sep 2024 03:44:32.666,30566.65593363754,32690.66628356231,147490415.0406328,-23382313.13888773,-10098901.22061011,147489987.9440773,-23376754.54742864,-10102792.03784831,-970164.5717251301,-620776.4893509932,-237966.7308874056,0,0,0
13 Sep 2024 03:46:04.243,30566.65699355855,32782.24345858907,147491325.9812928,-23379523.37303446,-10097480.92759974,147490393.0584215,-23374296.28570491,-10101726.45676633,-970163.5290125012,-620777.183738891,-237967.0487107243,0,0,0
13 Sep 2024 03:47:35.842,30566.65805372445,32873.8417924731,147492227.1768968,-23376677.45004366,-10096105.51453313,147490798.2179627,-23371837.44881358,-10100660.62639496,-970162.4860581458,-620777.8782857805,-237967.3666068651,0,0,0
13 Sep 2024 03:49:07.461,30566.65911413391,32965.46117017278,147493113.3556836,-23373779.46784764,-10094778.29333746,147491203.4221584,-23369378.03983859,-10099594.54807102,-970161.4428632855,-620778.57299079,-237967.6845754273,0,0,0
13 Sep 2024 03:50:39.101,30566.66017477648,33057.10068801418,147493979.3964262,-23370834.09775468,-10093502.07243618,147491608.6669794,-23366918.08303391,-10098528.23230787,-970160.399438262,-620779.2678470612,-237968.0026132744,0,0,0
13 Sep 2024 03:52:10.760,30566.6612356454,33148.75976261683,147494820.3934965,-23367846.50027067,-10092279.11075155,147492013.9498127,-23364457.59406426,-10097461.68589572,-970159.355789721,-620779.9628501609,-237968.3207183816,0,0,0
13 Sep 2024 03:53:42.437,30566.66229672196,33240.43677742593,147495631.696445,-23364822.31444383,-10091111.11191186,147492419.2634836,-23361996.61630382,-10096394.92763595,-970158.3119360507,-620780.6579878554,-237968.6388851404,0,0,0
13 Sep 2024 03:55:14.128,30566.66335795902,33332.12765946519,147496408.9490498,-23361767.64794911,-10089999.22032841,147492824.5899581,-23359535.25909304,-10095328.00492431,-970157.2679236233,-620781.353229247,-237968.9570994116,0,0,0
13 Sep 2024 03:56:45.829,30566.66441932262,33423.8294742303,147497148.1687613,-23358688.89514571,-10088943.96174548,147493229.9162444,-23357073.60120386,-10094260.95190602,-970156.2237858772,-620782.048552081,-237969.275351014,0,0,0
13 Sep 2024 03:58:17.541,30566.66548079314,33515.5405278434,147497845.7877873,-23355592.66417963,-10087945.24040752,147493635.2348393,-23354611.68810541,-10093193.78829057,-970155.1795420647,-620782.7439435162,-237969.5936340652,0,0,0
13 Sep 2024 03:59:49.256,30566.66654231993,33607.25644180784,147498498.6613015,-23352485.8391832,-10087002.38313612,147494040.5263807,-23352149.63733422,-10092126.56502642,-970154.1352420449,-620783.439370349,-237969.9119333755,0,0,0
13 Sep 2024 04:01:20.973,30566.66760385343,33698.97293632384,147499104.1255029,-23349375.41447139,-10086114.11263319,147494445.7719518,-23349687.56377876,-10091059.33191419,-970153.0909346342,-620784.1348001435,-237970.2302340809,0,0,0
13 Sep 2024 04:02:52.688,30566.66866536968,33790.68794064224,147499660.0386048,-23346268.34841533,-10085278.54324061,147494850.9624036,-23347225.5230279,-10089992.11304997,-970152.0466432869,-620784.8302171826,-237970.5485290084,0,0,0
13 Sep 2024 04:04:24.397,30566.66972682198,33882.39741919097,147500164.7764173,-23343171.63039315,-10084493.24196397,147495256.0799128,-23344763.62341606,-10088924.95539336,-970151.0024140179,-620785.5255908743,-237970.8668041416,0,0,0
13 Sep 2024 04:05:56.100,30566.67078819573,33974.10011154134,147500617.2777058,-23340092.04646935,-10083755.21259175,147495661.1189212,-23342301.89878113,-10087857.87361206,-970149.9582611322,-620786.2209116556,-237971.1850551125,0,0,0
13 Sep 2024 04:07:27.794,30566.67184946995,34065.79420343041,147501017.034685,-23337036.21981545,-10083060.95909048,147496066.0714276,-23339840.39782893,-10086790.88881852,-970148.9142053425,-620786.9161657728,-237971.5032756235,0,0,0
13 Sep 2024 04:08:59.478,30566.67291062045,34157.47760682134,147501364.1015443,-23334010.53004835,-10082406.51967295,147496470.9282256,-23337379.17661525,-10085724.02531121,-970147.8702704608,-620787.6113373972,-237971.8214584272,0,0,0
13 Sep 2024 04:10:31.150,30566.67397164816,34249.15040155174,147501659.1022893,-23331020.96510398,-10081787.49287448,147496875.6896847,-23334918.23300016,-10084657.2821625,-970146.8264554441,-620788.3064271398,-237972.1396038067,0,0,0
13 Sep 2024 04:12:02.815,30566.67503257603,34340.81456878921,147501903.217849,-23328073.06953351,-10081199.09021141,147497280.3645674,-23332457.51380256,-10083590.63632003,-970145.7827378511,-620789.0014500096,-237972.4577186294,0,0,0
13 Sep 2024 04:13:34.470,30566.67609340709,34432.47037287802,147502098.1622166,-23325172.00293525,-10080636.21118301,147497684.9540541,-23329997.01192892,-10082524.08470897,-970144.7391145825,-620789.6964080185,-237972.7758038156,0,0,0
13 Sep 2024 04:15:06.120,30566.67715416626,34524.11996503361,147502246.1740945,-23322322.36928365,-10080093.47410944,147498089.4676521,-23327536.66963232,-10081457.60229779,-970143.69556126,-620790.3913174793,-237973.0938668326,0,0,0
13 Sep 2024 04:16:37.766,30566.67821488065,34615.76568852179,147502349.9872457,-23319528.22367205,-10079565.28459598,147498493.9157119,-23325076.42400954,-10080391.1618199,-970142.6520510912,-620791.0861961581,-237973.4119158126,0,0,0
13 Sep 2024 04:18:09.410,30566.67927557938,34707.41005885648,147502412.801465,-23316793.02985793,-10079045.89461084,147498898.309339,-23322616.20753258,-10079324.73400398,-970141.6085554659,-620791.781063132,-237973.7299594842,0,0,0
13 Sep 2024 04:19:41.057,30566.68033630298,34799.05657789204,147502438.2487035,-23314119.60005571,-10078529.45841748,147499302.6639849,-23320155.92619395,-10078258.2781007,-970140.5650345683,-620792.4759449326,-237974.048010001,0,0,0
13 Sep 2024 04:21:12.708,30566.68139708211,34890.70789410034,147502430.3536321,-23311510.11958897,-10078010.1041867,147499706.9913294,-23317695.50889452,-10077191.76329078,-970139.521458149,-620793.1708616726,-237974.3660765532,0,0,0
13 Sep 2024 04:22:44.368,30566.68245796041,34982.36777996644,147502393.4918455,-23308966.06626086,-10077481.98412161,147500111.3080045,-23315234.8543596,-10076125.14567478,-970138.4777833521,-620793.86584194,-237974.6841722336,0,0,0
13 Sep 2024 04:24:16.038,30566.68351895869,35074.03803120833,147502332.3448863,-23306488.28086885,-10076939.35329312,147500515.621916,-23312773.91438084,-10075058.40435589,-970137.4339896739,-620794.5608993433,-237975.0023032762,0,0,0
13 Sep 2024 04:25:47.722,30566.68458011976,35165.72234770283,147502251.8497176,-23304076.85051263,-10076376.60720242,147500919.9493629,-23310312.58963084,-10073991.49627876,-970136.3900349736,-620795.2560619414,-237975.3204825167,0,0,0
13 Sep 2024 04:27:19.422,30566.68564145983,35257.42212943733,147502157.149877,-23301731.22008785,-10075788.36531296,147501324.2964955,-23307850.84252337,-10072924.40515094,-970135.345903337,-620795.9513403475,-237975.6387148164,0,0,0
13 Sep 2024 04:28:51.138,30566.68670299072,35349.13839827059,147502053.5408993,-23299450.14295415,-10075169.51718587,147501728.6677943,-23305388.64562294,-10071857.11908,-970134.3015831113,-620796.6467423141,-237975.9570037182,0,0,0
13 Sep 2024 04:30:22.873,30566.68776473605,35440.87319477694,147501946.4129075,-23297231.6598215,-10074515.26652374,147502133.072228,-23302925.94414535,-10070789.61431872,-970133.2570510805,-620797.3422833011,-237976.2753563058,0,0,0
13 Sep 2024 04:31:54.625,30566.68882668368,35532.62546975166,147501841.1986774,-23295073.21812025,-10073821.21096705,147502537.5051428,-23300462.766254,-10069721.90307506,-970132.2123191357,-620798.0379553661,-237976.5937689357,0,0,0
13 Sep 2024 04:33:26.395,30566.68988883235,35624.3951153825,147501743.3115601,-23292971.5987996,-10073083.36187295,147502941.9660355,-23297999.11483992,-10068653.98660222,-970131.1673885882,-620798.7337576821,-237976.9122412372,0,0,0
13 Sep 2024 04:34:58.182,30566.69095117834,35716.18180854712,147501658.0895778,-23290922.97943474,-10072298.19422703,147503346.4534533,-23295534.99858283,-10067585.8686626,-970130.1222630441,-620799.429687798,-237977.2307720818,0,0,0
13 Sep 2024 04:36:29.983,30566.69201368668,35807.9825295601,147501590.7406505,-23288923.02785391,-10071462.7073454,147503750.9540669,-23293070.49852984,-10066517.58438762,-970129.0769769549,-620800.1257228218,-237977.5493509937,0,0,0
13 Sep 2024 04:38:01.796,30566.69307634252,35899.79599347571,147501546.2827572,-23286966.84921032,-10070574.42020532,147504155.4621918,-23290605.64918293,-10065449.14873284,-970128.0315449238,-620800.8218530044,-237977.8679735176,0,0,0
13 Sep 2024 04:39:33.618,30566.69413909873,35991.61813014653,147501529.4929956,-23285049.13618224,-10069631.44052616,147504559.9598786,-23288140.55980868,-10064380.60906192,-970126.9860132635,-620801.518047493,-237978.1866255235,0,0,0
13 Sep 2024 04:41:05.446,30566.69520191831,36083.44574198127,147501544.8533759,-23283164.1469576,-10068632.45272607,147504964.43303,-23285675.31624986,-10063312.00258506,-970125.9404183924,-620802.2142820358,-237978.5052959155,0,0,0
13 Sep 2024 04:42:37.274,30566.69626474247,36175.27374923229,147501596.5020746,-23281305.82472762,-10067576.7622456,147505368.8592664,-23283210.05487969,-10062243.38841581,-970124.8948181868,-620802.910518121,-237978.8239670657,0,0,0
13 Sep 2024 04:44:09.099,30566.69732753114,36267.09869090701,147501688.1890534,-23279467.79217353,-10066464.26600723,147505773.223347,-23280744.86861484,-10061174.80683066,-970123.8492520154,-620803.6067295149,-237979.1426269636,0,0,0
13 Sep 2024 04:45:40.914,30566.69839021076,36358.91420985572,147501823.2312426,-23277643.51217779,-10065295.50800319,147506177.497287,-23278279.92812534,-10060106.33180974,-970122.8037922978,-620804.3028680049,-237979.4612535462,0,0,0
13 Sep 2024 04:47:12.717,30566.69945274015,36450.71674890351,147502004.4818056,-23275826.24609413,-10064071.60563632,147506581.6654416,-23275815.32891289,-10059038.00475008,-970121.7584795058,-620804.9989066347,-237979.7798344735,0,0,0
13 Sep 2024 04:48:44.501,30566.70051506363,36542.50149736181,147502234.2945589,-23274009.2088986,-10062794.28766973,147506985.7066555,-23273351.20013325,-10057969.88163664,-970120.7133684158,-620805.6948089227,-237980.0983530469,0,0,0
13 Sep 2024 04:50:16.265,30566.70157714098,36634.26498103654,147502514.503127,-23272185.59247894,-10061465.84200475,147507389.6056662,-23270887.63506285,-10056902.00290185,-970119.6684986353,-620806.3905485272,-237980.4167972133,0,0,0
13 Sep 2024 04:51:48.003,30566.70263892155,36726.00282205967,147502846.395284,-23270348.68490109,-10060089.12237691,147507793.3432415,-23268424.75124018,-10055834.41949496,-970118.6239199936,-620807.0860922597,-237980.7351517789,0,0,0
13 Sep 2024 04:53:19.713,30566.70370037989,36817.71282301052,147503230.7093798,-23268491.88269285,-10058667.47222964,147508196.9097529,-23265962.60766641,-10054767.15699111,-970117.5796574354,-620807.7814234644,-237981.0534091201,0,0,0
13 Sep 2024 04:54:51.394,30566.70476150166,36909.39374389127,147503667.6256006,-23266608.78597452,-10057204.70379453,147508600.2997889,-23263501.2376393,-10053700.22982382,-970116.5357252657,-620808.4765327387,-237981.3715649322,0,0,0
13 Sep 2024 04:56:23.045,30566.70582228238,37001.04519777233,147504156.7654236,-23264693.26862847,-10055705.05736531,147509003.5116935,-23261040.65155447,-10052633.64249924,-970115.4921277165,-620809.1714171432,-237981.6896178741,0,0,0
